person	form	kind	code	source
wd:Q90566264	Michael A. Kyte	FULL	ANY	wikidata
wd:Q90569368	Leonard R. Coleman	FULL	ANY	wikidata
wd:Q90570050	Nafpaktitis	CITATION	ZOO	wikidata
wd:Q90570050	Mary Nafpaktitis	FULL	ANY	wikidata
wd:Q9057027	P.I.Forst.	STANDARD	BOT	wikidata
wd:Q9057027	Paul Irwin Forster	FULL	ANY	wikidata
wd:Q9057027	P. I. Forster	VARIANT	ANY	wikidata
wd:Q9057027	P.I. Forster	VARIANT	ANY	wikidata
wd:Q9057027	P.I.Forst.	VARIANT	ANY	wikidata
wd:Q9057027	Paul Forster	VARIANT	ANY	wikidata
wd:Q9057027	Paul I. Forster	VARIANT	ANY	wikidata
wd:Q9057039	Paul Stein	FULL	ANY	wikidata
wd:Q9057116	Porto	STANDARD	BOT	wikidata
wd:Q9057116	Paulo Campos Porto	FULL	ANY	ipni
wd:Q9057116	Paulo de Campos Porto	FULL	ANY	wikidata
wd:Q9057116	Paulo Campos Porte	VARIANT	ANY	ipni
wd:Q9057116	Paulo Campos Porto	VARIANT	ANY	ipni
wd:Q9057116	Paulo de Campos Porto	VARIANT	ANY	ipni
wd:Q9057116	Porto	VARIANT	ANY	wikidata
wd:Q9057323	Acev.-Rodr.	STANDARD	BOT	wikidata
wd:Q9057323	Pedro Acevedo-Rodríguez	FULL	ANY	wikidata
wd:Q9057323	Acev.-Rodr.	VARIANT	ANY	wikidata
wd:Q9057323	Pedro Acevedo	VARIANT	ANY	wikidata
wd:Q9057323	Pedro Acevedo-Rodriguez	VARIANT	ANY	wikidata
wd:Q90581633	Anna L. Mikhlina	FULL	ANY	wikidata
wd:Q90581633	Anna Mikhlina	VARIANT	ANY	wikidata
wd:Q90584642	Bahder	STANDARD	BOT	wikidata
wd:Q90584642	Brian W Bahder	FULL	ANY	wikidata
wd:Q90584642	Brian William Bahder	FULL	ANY	ipni
wd:Q90584642	Brian Bahder	VARIANT	ANY	wikidata
wd:Q90584642	Brian William Bahder	VARIANT	ANY	wikidata
wd:Q9058762	Wester	STANDARD	BOT	wikidata
wd:Q9058762	Peter Jansen Wester	FULL	ANY	wikidata
wd:Q9058762	P. J. Wester	VARIANT	ANY	wikidata
wd:Q9058762	Per Wester	VARIANT	ANY	wikidata
wd:Q9058762	Peter J. Wester	VARIANT	ANY	wikidata
wd:Q9058762	Peter Jansen	VARIANT	ANY	wikidata
wd:Q9058762	Peter Johnson Wester	VARIANT	ANY	wikidata
wd:Q9058762	Wester	VARIANT	ANY	wikidata
wd:Q9058775	Bruyns	STANDARD	BOT	wikidata
wd:Q9058775	Peter Vincent Bruyns	FULL	ANY	wikidata
wd:Q9058775	Bruyns	VARIANT	ANY	wikidata
wd:Q9058775	P V Bruyns	VARIANT	ANY	wikidata
wd:Q9058775	P. V. Bruyns	VARIANT	ANY	wikidata
wd:Q9058775	PV Bruyns	VARIANT	ANY	wikidata
wd:Q9058775	Peter V Bruyns	VARIANT	ANY	wikidata
wd:Q9058775	Peter V. Bruyns	VARIANT	ANY	wikidata
wd:Q905900	Stur	STANDARD	BOT	wikidata
wd:Q905900	Dionys Rudolf Josef Stur	FULL	ANY	ipni
wd:Q905900	Dionýs Štúr	FULL	ANY	wikidata
wd:Q905900	Dionys Rudolf Josef Stur	VARIANT	ANY	wikidata
wd:Q905900	Dionýz Štur	VARIANT	ANY	ipni
wd:Q9059089	Palez.	STANDARD	BOT	wikidata
wd:Q9059089	Philippe de Palezieux	FULL	ANY	wikidata
wd:Q9059089	Palez.	VARIANT	ANY	wikidata
wd:Q9059089	Philippe de Palezieux	VARIANT	ANY	ipni
wd:Q9059543	Ravenna	STANDARD	BOT	wikidata
wd:Q9059543	Pedro Felix Ravenna	FULL	ANY	ipni
wd:Q9059543	Pierfelice Ravenna	FULL	ANY	wikidata
wd:Q9059543	Pedro Félix Ravenna	VARIANT	ANY	wikidata
wd:Q9059543	Pedro Ravenna Sonino	VARIANT	ANY	wikidata
wd:Q9059543	Pierfelice Ravenna	VARIANT	ANY	ipni
wd:Q9059543	Pierfelice Ravenna Sonino	VARIANT	ANY	wikidata
wd:Q9059543	Pierre Félice Ravenna	VARIANT	ANY	wikidata
wd:Q9059543	Ravenna	VARIANT	ANY	wikidata
wd:Q9063249	Berckm.	STANDARD	BOT	wikidata
wd:Q9063249	Prosper Jules Alphonse Berckmans	FULL	ANY	wikidata
wd:Q9063249	Berckm.	VARIANT	ANY	wikidata
wd:Q90633389	Piñuela	STANDARD	BOT	wikidata
wd:Q90633389	Laura Piñuela	FULL	ANY	wikidata
wd:Q90633389	L. Piñuela	VARIANT	ANY	wikidata
wd:Q90633389	Laura Piñuela Suárez	VARIANT	ANY	wikidata
wd:Q90658574	Adaymeh	CITATION	ZOO	wikidata
wd:Q90658574	Carolle Adaymeh	FULL	ANY	wikidata
wd:Q90658574	Adaymeh	VARIANT	ANY	wikidata
wd:Q90658574	C. Adaymeh	VARIANT	ANY	wikidata
wd:Q9066198	Caldwell	STANDARD	BOT	wikidata
wd:Q9066198	Ralph Merrill Caldwell	FULL	ANY	ipni
wd:Q9066198	Caldwell	VARIANT	ANY	wikidata
wd:Q9066753	Reitz	STANDARD	BOT	wikidata
wd:Q9066753	Raulino Reitz	FULL	ANY	wikidata
wd:Q9066753	Padre Raulino Reitz	VARIANT	ANY	ipni
wd:Q9066753	Reitz	VARIANT	ANY	wikidata
wd:Q9066889	Pozner	STANDARD	BOT	wikidata
wd:Q9066889	Raúl Ernesto Pozner	FULL	ANY	ipni
wd:Q9066889	Raúl Pozner	FULL	ANY	wikidata
wd:Q9066889	Pozner	VARIANT	ANY	wikidata
wd:Q9066889	R. E. Pozner	VARIANT	ANY	wikidata
wd:Q9066889	R. Pozner	VARIANT	ANY	wikidata
wd:Q9066889	Raul Pozner	VARIANT	ANY	wikidata
wd:Q9066889	Raúl Ernesto Pozner	VARIANT	ANY	wikidata
wd:Q9067799	Agerer	STANDARD	BOT	wikidata
wd:Q9067799	Reinhard Agerer	FULL	ANY	wikidata
wd:Q9067799	Agerer	VARIANT	ANY	wikidata
wd:Q9068947	Rossow	STANDARD	BOT	wikidata
wd:Q9068947	Ricardo Armando Rossow	FULL	ANY	wikidata
wd:Q9068947	R.A. Rossow	VARIANT	ANY	wikidata
wd:Q9068947	RA Rossow	VARIANT	ANY	wikidata
wd:Q9068947	Ricardo A Rossow	VARIANT	ANY	wikidata
wd:Q9068947	Ricardo A. Rossow	VARIANT	ANY	wikidata
wd:Q9068947	Ricardo Adolfo Rossow	VARIANT	ANY	wikidata
wd:Q9068947	Ricardo Rossow	VARIANT	ANY	wikidata
wd:Q9068947	Rossow	VARIANT	ANY	wikidata
wd:Q90697387	Oliver Simon Ashford	FULL	ANY	wikidata
wd:Q90697387	Oliver Ashford	VARIANT	ANY	wikidata
wd:Q90697387	Oliver S. Ashford	VARIANT	ANY	wikidata
wd:Q9069806	Peebles	STANDARD	BOT	wikidata
wd:Q9069806	Robert Hibbs Peebles	FULL	ANY	wikidata
wd:Q9069806	Peebles	VARIANT	ANY	wikidata
wd:Q9069826	Gibbes	CITATION	ZOO	wikidata
wd:Q9069826	Robert Wilson Gibbes	FULL	ANY	wikidata
wd:Q9069826	Dr. Robert Wilson Gibbes	VARIANT	ANY	wikidata
wd:Q9069832	Kautsky	STANDARD	BOT	wikidata
wd:Q9069832	Roberto Anselmo Kautsky	FULL	ANY	wikidata
wd:Q9069832	Kautsky	VARIANT	ANY	wikidata
wd:Q9069848	Tortosa	STANDARD	BOT	wikidata
wd:Q9069848	Roberto D. Tortosa	FULL	ANY	wikidata
wd:Q9069848	Tortosa	VARIANT	ANY	wikidata
wd:Q90699715	Karen Larissa Auzier Guimarães	FULL	ANY	wikidata
wd:Q90699715	Karen Guimarães	VARIANT	ANY	wikidata
wd:Q9070163	Cortés-Ballén	STANDARD	BOT	wikidata
wd:Q9070163	Rocío del Pilar Cortés-Ballén	FULL	ANY	wikidata
wd:Q9070163	Cortes-Ballen	VARIANT	ANY	wikidata
wd:Q9070163	Cortés-Ballén	VARIANT	ANY	wikidata
wd:Q9070163	Rocio del Pilar Cortes-Ballen	VARIANT	ANY	wikidata
wd:Q9070163	Rocío Cortés	VARIANT	ANY	ipni
wd:Q9070228	R.B.Singer	STANDARD	BOT	wikidata
wd:Q9070228	Rodrigo Bustos Singer	FULL	ANY	wikidata
wd:Q9070228	R.B.Singer	VARIANT	ANY	wikidata
wd:Q9070396	Wodehouse	STANDARD	BOT	wikidata
wd:Q9070396	Roger Philip Wodehouse	FULL	ANY	wikidata
wd:Q9070396	R. P. Wodehouse	VARIANT	ANY	wikidata
wd:Q9070396	Roger P. Wodehouse	VARIANT	ANY	wikidata
wd:Q9070396	Wodehouse	VARIANT	ANY	wikidata
wd:Q9071302	Akselman	STANDARD	BOT	wikidata
wd:Q9071302	Rut Akselman	FULL	ANY	wikidata
wd:Q9071302	Akselman	VARIANT	ANY	wikidata
wd:Q9071302	Rut Akselman-Cardella	VARIANT	ANY	ipni
wd:Q9072260	Lida Xing	FULL	ANY	wikidata
wd:Q90726582	Daniel DeMiguel	FULL	ANY	wikidata
wd:Q9073837	Craveiro	STANDARD	BOT	wikidata
wd:Q9073837	Sandra Carla Craveiro	FULL	ANY	wikidata
wd:Q9073837	Craveiro	VARIANT	ANY	wikidata
wd:Q9073837	Sandra Carla Fernandes Craveiro	VARIANT	ANY	ipni
wd:Q9073837	Sandra Carla Fernandes Craveiro Mendes Calado	VARIANT	ANY	ipni
wd:Q9074548	S.C.Darwin	STANDARD	BOT	wikidata
wd:Q9074548	Sarah C. Darwin	FULL	ANY	ipni
wd:Q9074548	Sarah Darwin	FULL	ANY	wikidata
wd:Q9074548	S.C.Darwin	VARIANT	ANY	wikidata
wd:Q9074548	Sarah Catherine Darwin	VARIANT	ANY	wikidata
wd:Q9074548	Sarah Catherine Vogel	VARIANT	ANY	wikidata
wd:Q907462	Poinar	STANDARD	BOT	wikidata
wd:Q907462	George Orlo Poinar	FULL	ANY	ipni
wd:Q907462	George Poinar	FULL	ANY	wikidata
wd:Q907462	G O Poinar	VARIANT	ANY	wikidata
wd:Q907462	G Poinar	VARIANT	ANY	wikidata
wd:Q907462	G. O. Poinar	VARIANT	ANY	wikidata
wd:Q907462	G. Poinar	VARIANT	ANY	wikidata
wd:Q907462	George O. Poinar	VARIANT	ANY	wikidata
wd:Q907462	George O. Poinar, Jr.	VARIANT	ANY	wikidata
wd:Q907462	George Orlo Poinar	VARIANT	ANY	wikidata
wd:Q907462	George Orlo Poinar, Jr.	VARIANT	ANY	wikidata
wd:Q907462	George Orlo, Jr. Poinar	VARIANT	ANY	ipni
wd:Q907462	Poinar	VARIANT	ANY	wikidata
wd:Q907462	Poinar G	VARIANT	ANY	wikidata
wd:Q907462	Poinar G O	VARIANT	ANY	wikidata
wd:Q907462	Poinar G.	VARIANT	ANY	wikidata
wd:Q907462	Poinar G. O.	VARIANT	ANY	wikidata
wd:Q907462	Poinar GO	VARIANT	ANY	wikidata
wd:Q907462	Poinar GO Jr	VARIANT	ANY	wikidata
wd:Q907462	Poinar, G. O.	VARIANT	ANY	wikidata
wd:Q907462	Poinar, G. O. Jr.	VARIANT	ANY	wikidata
wd:Q9074850	Petrovič	STANDARD	BOT	wikidata
wd:Q9074850	Sava Petrović	FULL	ANY	ipni
wd:Q9074850	Sava Petrovič	FULL	ANY	wikidata
wd:Q9074850	Petrović	VARIANT	ANY	wikidata
wd:Q9074850	Petrovič	VARIANT	ANY	wikidata
wd:Q9074850	Sava Petrović	VARIANT	ANY	wikidata
wd:Q9074850	Sava Petrovič	VARIANT	ANY	ipni
wd:Q9075693	S.Ríos	STANDARD	BOT	wikidata
wd:Q9075693	Segundo Ríos	FULL	ANY	ipni
wd:Q9075693	Segundo Ríos Ruiz	FULL	ANY	wikidata
wd:Q9075693	S.Rios	VARIANT	ANY	wikidata
wd:Q9075693	S.Ríos	VARIANT	ANY	wikidata
wd:Q9075693	Segundo Rios Ruiz	VARIANT	ANY	wikidata
wd:Q9075693	Segundo Ríos Ruiz	VARIANT	ANY	ipni
wd:Q9076878	Bhide	STANDARD	BOT	wikidata
wd:Q9076878	Ramchandra Kashinath Bhide	FULL	ANY	ipni
wd:Q9076878	Shri R.K. Bhide	FULL	ANY	wikidata
wd:Q9076878	Bhide	VARIANT	ANY	wikidata
wd:Q90770121	Jun Souma	FULL	ANY	wikidata
wd:Q90778158	Yi He	STANDARD	BOT	wikidata
wd:Q90778158	Yi He	FULL	ANY	wikidata
wd:Q9078569	Kovalevsk.	STANDARD	BOT	wikidata
wd:Q9078569	Svetlana Sigizmundovna Kovalevskaja	FULL	ANY	wikidata
wd:Q9078569	Kovalevsk.	VARIANT	ANY	wikidata
wd:Q9078569	S. S. Kovalevskaja	VARIANT	ANY	wikidata
wd:Q9078569	Sofia Kovalévskaya	VARIANT	ANY	wikidata
wd:Q9078569	Svetlana Sigizmundovna Kovalevskaya	VARIANT	ANY	ipni
wd:Q9078739	Conrad	STANDARD	BOT	wikidata
wd:Q9078739	Solomon White Conrad	FULL	ANY	ipni
wd:Q9078739	Conrad	VARIANT	ANY	wikidata
wd:Q9078739	S. W. Conrad	VARIANT	ANY	wikidata
wd:Q9078739	Solomom W. Conrad	VARIANT	ANY	wikidata
wd:Q90793547	Francisca C. Carvalho	FULL	ANY	wikidata
wd:Q90793547	Francisca Carvalho	VARIANT	ANY	wikidata
wd:Q9079602	S.D.Jones	STANDARD	BOT	wikidata
wd:Q9079602	Stanley D. Jones	FULL	ANY	wikidata
wd:Q9079602	S.D.Jones	VARIANT	ANY	wikidata
wd:Q9079864	Spongberg	STANDARD	BOT	wikidata
wd:Q9079864	Stephen Alan Spongberg	FULL	ANY	wikidata
wd:Q9079864	S. A. Spongberg	VARIANT	ANY	wikidata
wd:Q9079864	Spongberg	VARIANT	ANY	wikidata
wd:Q9079864	Stephen A. Spongberg	VARIANT	ANY	wikidata
wd:Q9079864	Stephen Alex Spongberg	VARIANT	ANY	wikidata
wd:Q9080183	S.K.Wu	STANDARD	BOT	wikidata
wd:Q9080183	Su Kung Wu	FULL	ANY	wikidata
wd:Q9080183	S.K.Wu	VARIANT	ANY	wikidata
wd:Q9080183	Shu Gong Wu	VARIANT	ANY	ipni
wd:Q9080183	Su-gong Wu	VARIANT	ANY	ipni
wd:Q9080183	Su-kong Wu	VARIANT	ANY	ipni
wd:Q9080183	Wu Sugong	VARIANT	ANY	wikidata
wd:Q9080183	Wu, Shu Gong	VARIANT	ANY	wikidata
wd:Q9080183	Wu, Su Gong	VARIANT	ANY	wikidata
wd:Q9080183	Wu, Su Kung	VARIANT	ANY	wikidata
wd:Q90810530	Langenh.	STANDARD	BOT	wikidata
wd:Q90810530	Jean H. Langenheim	FULL	ANY	wikidata
wd:Q90810530	Jean Harmon Langenheim	FULL	ANY	ipni
wd:Q90810530	JH Langenheim	VARIANT	ANY	wikidata
wd:Q90810530	Jean Harmon	VARIANT	ANY	wikidata
wd:Q90810530	Jean Harmon Langenheim	VARIANT	ANY	wikidata
wd:Q90810530	Jean Langenheim	VARIANT	ANY	wikidata
wd:Q90810530	Langenh.	VARIANT	ANY	wikidata
wd:Q90812316	Pilar Ríos	FULL	ANY	wikidata
wd:Q90816863	Ikuo Miura	FULL	ANY	wikidata
wd:Q90817810	Whandenson Machado do Nascimento	FULL	ANY	wikidata
wd:Q90817810	W. M. Nascimento	VARIANT	ANY	wikidata
wd:Q9082034	T.Arias	STANDARD	BOT	wikidata
wd:Q9082034	Tatiana Arias	FULL	ANY	wikidata
wd:Q9082034	T.Arias	VARIANT	ANY	wikidata
wd:Q90825	Schenk	STANDARD	BOT	wikidata
wd:Q90825	August Schenk	FULL	ANY	wikidata
wd:Q90825	Joseph August Schenk	FULL	ANY	ipni
wd:Q90825	A. Schenk	VARIANT	ANY	wikidata
wd:Q90825	J. A. Schenk	VARIANT	ANY	wikidata
wd:Q90825	J. A. von Schenk	VARIANT	ANY	wikidata
wd:Q90825	Joseph August Schenk	VARIANT	ANY	wikidata
wd:Q90825	Joseph August von Schenk	VARIANT	ANY	wikidata
wd:Q90825	Schenk	VARIANT	ANY	wikidata
wd:Q90845279	Mandar Sawant	FULL	ANY	wikidata
wd:Q90845488	Pushkar U. Phansalkar	FULL	ANY	wikidata
wd:Q90845488	Pushkar Phansalkar	VARIANT	ANY	wikidata
wd:Q9086130	T.Ortuño	STANDARD	BOT	wikidata
wd:Q9086130	Teresa Ortuño	FULL	ANY	wikidata
wd:Q9086130	T.Ortuño	VARIANT	ANY	wikidata
wd:Q9086553	T.Koyama	STANDARD	BOT	wikidata
wd:Q9086553	Tetsuo Michael Koyama	FULL	ANY	wikidata
wd:Q9086553	T.Koyama	VARIANT	ANY	wikidata
wd:Q9086553	Tetsuo Koyama	VARIANT	ANY	ipni
wd:Q90865770	Ponz-Segrelles	CITATION	ZOO	wikidata
wd:Q90865770	Guillermo Ponz-Segrelles	FULL	ANY	wikidata
wd:Q9087550	T.C.Cui	STANDARD	BOT	wikidata
wd:Q9087550	Tie Cheng Cui	FULL	ANY	wikidata
wd:Q9087550	T.C.Cui	VARIANT	ANY	wikidata
wd:Q9087553	Ai	STANDARD	BOT	wikidata
wd:Q9087553	Tie Min Ai	FULL	ANY	wikidata
wd:Q9087553	Ai	VARIANT	ANY	wikidata
wd:Q90876699	István Prazsák	FULL	ANY	wikidata
wd:Q90881809	Zimei Dong	FULL	ANY	wikidata
wd:Q90881809	Zi-Mei Dong	VARIANT	ANY	wikidata
wd:Q90881818	Guangwen Chen	FULL	ANY	wikidata
wd:Q90881818	Guang-Wen Chen	VARIANT	ANY	wikidata
wd:Q90884916	Adriane Barth	FULL	ANY	wikidata
wd:Q90899487	Hodač	STANDARD	BOT	wikidata
wd:Q90899487	Ladislav Hodač	FULL	ANY	wikidata
wd:Q90899487	Ladislav Hodac	VARIANT	ANY	wikidata
wd:Q9090266	Pedersen	STANDARD	BOT	wikidata
wd:Q9090266	Troels Myndel Pedersen	FULL	ANY	wikidata
wd:Q9090266	Pedersen	VARIANT	ANY	wikidata
wd:Q9090266	T. M. Pedersen	VARIANT	ANY	wikidata
wd:Q9090266	Troels M. Pedersen	VARIANT	ANY	wikidata
wd:Q90909478	Francisco Márquez-Borrás	FULL	ANY	wikidata
wd:Q90909496	Luis M. Mejía-Ortiz	FULL	ANY	wikidata
wd:Q909125	Dorner	STANDARD	BOT	wikidata
wd:Q909125	József Dorner	FULL	ANY	wikidata
wd:Q909125	Dorner	VARIANT	ANY	wikidata
wd:Q909125	Jozsef Dorner	VARIANT	ANY	wikidata
wd:Q90918428	Armijos-Ojeda	CITATION	ZOO	wikidata
wd:Q90918428	Diego Armijos-Ojeda	FULL	ANY	wikidata
wd:Q90918428	Diego Armijos	VARIANT	ANY	wikidata
wd:Q90918428	Diego Armijos Ojeda	VARIANT	ANY	wikidata
wd:Q90918444	Riofrío-Guamán	CITATION	ZOO	wikidata
wd:Q90918444	María Lorena Riofrío-Guamán	FULL	ANY	wikidata
wd:Q90918444	María L Riofrío	VARIANT	ANY	wikidata
wd:Q90918444	María Lorena Riofrio	VARIANT	ANY	wikidata
wd:Q9092224	Melzer	STANDARD	BOT	wikidata
wd:Q9092224	Václav Melzer	FULL	ANY	wikidata
wd:Q9092224	Melzer	VARIANT	ANY	wikidata
wd:Q9092224	Vaclav Melzer	VARIANT	ANY	wikidata
wd:Q90928800	I.M.Mill.	STANDARD	BOT	wikidata
wd:Q90928800	Ian M. Miller	FULL	ANY	wikidata
wd:Q90928800	Ian Miller	VARIANT	ANY	wikidata
wd:Q90928800	Ian Mortimer Miller	VARIANT	ANY	wikidata
wd:Q9094665	V.A.Nikitin	STANDARD	BOT	wikidata
wd:Q9094665	Vladimir Alekseevich Nikitin	FULL	ANY	wikidata
wd:Q9094665	V.A.Nikitin	VARIANT	ANY	wikidata
wd:Q90950381	Abner Carvalho-Batista	FULL	ANY	wikidata
wd:Q90950381	Abner Carvalho Batista	VARIANT	ANY	wikidata
wd:Q90951056	Calixto	STANDARD	BOT	wikidata
wd:Q90951056	João Tavares Calixto-Junior	FULL	ANY	wikidata
wd:Q90951056	J. T. Calixto Jr.	VARIANT	ANY	wikidata
wd:Q90951056	João Tavares Calixto Júnior	VARIANT	ANY	wikidata
wd:Q9095167	Vázq.Avila	STANDARD	BOT	wikidata
wd:Q9095167	M.D. Vázquez Avila	FULL	ANY	ipni
wd:Q9095167	Marcelo D. Vázquez Avila	FULL	ANY	wikidata
wd:Q9095167	M. D. Vázquez Avila	VARIANT	ANY	wikidata
wd:Q9095167	Vazq.Avila	VARIANT	ANY	wikidata
wd:Q9095167	Vazquez Avila	VARIANT	ANY	wikidata
wd:Q9095167	Vázq.Avila	VARIANT	ANY	wikidata
wd:Q9095522	W.C.Greg.	STANDARD	BOT	wikidata
wd:Q9095522	Walton Carlyle Gregory	FULL	ANY	wikidata
wd:Q9095522	W.C.Greg.	VARIANT	ANY	wikidata
wd:Q9096002	Ahles	STANDARD	BOT	wikidata
wd:Q9096002	Wilhelm Elias von Ahles	FULL	ANY	wikidata
wd:Q9096057	Moorcroft	CITATION	ZOO	wikidata
wd:Q9096057	William Moorcroft	FULL	ANY	wikidata
wd:Q9096066	Rhind	STANDARD	BOT	wikidata
wd:Q9096066	William Rhind	FULL	ANY	wikidata
wd:Q9096066	Rhind	VARIANT	ANY	wikidata
wd:Q9096066	W. Rhind	VARIANT	ANY	wikidata
wd:Q9096076	Boyle	STANDARD	BOT	wikidata
wd:Q9096076	William Sidney Boyle	FULL	ANY	wikidata
wd:Q9096076	Boyle	VARIANT	ANY	wikidata
wd:Q9096157	W.F.Barker	STANDARD	BOT	wikidata
wd:Q9096157	Winsome Fanny ('Buddy') Barker	FULL	ANY	ipni
wd:Q9096157	Winsome Fanny Barker	FULL	ANY	wikidata
wd:Q9096157	Barker, Miss W.F	VARIANT	ANY	wikidata
wd:Q9096157	Barker, W.F.	VARIANT	ANY	wikidata
wd:Q9096157	Barker, Winsome Fanny	VARIANT	ANY	wikidata
wd:Q9096157	Buddy Barker	VARIANT	ANY	wikidata
wd:Q9096157	W.F. Barker	VARIANT	ANY	wikidata
wd:Q9096157	Winsome Fanny "Buddy" Barker	VARIANT	ANY	wikidata
wd:Q9097178	Satake	STANDARD	BOT	wikidata
wd:Q9097178	Yoshisuke Satake	FULL	ANY	wikidata
wd:Q9097178	Satake	VARIANT	ANY	wikidata
wd:Q9097185	Akasawa	STANDARD	BOT	wikidata
wd:Q9097185	Yoshiyuki Akasawa	FULL	ANY	wikidata
wd:Q9097185	Akasawa	VARIANT	ANY	wikidata
wd:Q9097185	Yoshyuki Akasawa	VARIANT	ANY	ipni
wd:Q9097297	Vivas	STANDARD	BOT	wikidata
wd:Q9097297	Yuribia Vivas Arroyo	FULL	ANY	wikidata
wd:Q9097297	Vivas	VARIANT	ANY	wikidata
wd:Q9097869	Luces	STANDARD	BOT	wikidata
wd:Q9097869	Zoraida Luces de Febres	FULL	ANY	wikidata
wd:Q9097869	Luces	VARIANT	ANY	wikidata
wd:Q90981552	D.M.White	STANDARD	BOT	wikidata
wd:Q90981552	Dawson M. White	FULL	ANY	wikidata
wd:Q90981552	Dawson Martin White	FULL	ANY	ipni
wd:Q90981552	D. M. White	VARIANT	ANY	wikidata
wd:Q90981552	D.M.White	VARIANT	ANY	wikidata
wd:Q90981552	Dawson M. White	VARIANT	ANY	wikidata
wd:Q90981552	Dawson White	VARIANT	ANY	wikidata
wd:Q90989860	Leal-Dutra	STANDARD	BOT	wikidata
wd:Q90989860	Caio A Leal-Dutra	FULL	ANY	wikidata
wd:Q90989860	Caio A. Leal-Dutra	FULL	ANY	ipni
wd:Q90989860	Leal-Dutra	VARIANT	ANY	wikidata
wd:Q90993643	Quratulan Ahmed	FULL	ANY	wikidata
wd:Q91013126	Caroline Rhodén	FULL	ANY	wikidata
wd:Q91013354	Chant.	STANDARD	BOT	wikidata
wd:Q91013354	Chitchai Chantangsi	FULL	ANY	wikidata
wd:Q91013354	C. Chantangsi	VARIANT	ANY	wikidata
wd:Q91013354	Chant.	VARIANT	ANY	wikidata
wd:Q91013376	Leander	CITATION	ZOO	wikidata
wd:Q91013376	Brian S. Leander	FULL	ANY	wikidata
wd:Q91013376	Brian Leander	VARIANT	ANY	wikidata
wd:Q91021368	Micah B Warren	FULL	ANY	wikidata
wd:Q91021368	Brett Warren	VARIANT	ANY	wikidata
wd:Q91021368	Micah B. Warren	VARIANT	ANY	wikidata
wd:Q91021368	Micah Brett Warren	VARIANT	ANY	wikidata
wd:Q91021368	Micah Warren	VARIANT	ANY	wikidata
wd:Q910302	Paul G.Wilson	STANDARD	BOT	wikidata
wd:Q910302	Paul Graham Wilson	FULL	ANY	wikidata
wd:Q910302	Paul G Wilson	VARIANT	ANY	wikidata
wd:Q910302	Paul G. Wilson	VARIANT	ANY	wikidata
wd:Q910302	Paul G.Wilson	VARIANT	ANY	wikidata
wd:Q91035089	J. Reuben Shipway	FULL	ANY	wikidata
wd:Q91035089	Reuben Shipway	VARIANT	ANY	wikidata
wd:Q91040	Zahn	STANDARD	BOT	wikidata
wd:Q91040	Karl Hermann Zahn	FULL	ANY	wikidata
wd:Q91040	C.H. Zahn	VARIANT	ANY	ipni
wd:Q91040	H. Zahn	VARIANT	ANY	wikidata
wd:Q91040	Hermann Zahn	VARIANT	ANY	wikidata
wd:Q91040	K. H. Zahn	VARIANT	ANY	wikidata
wd:Q91044	Kramer	CITATION	ZOO	wikidata
wd:Q91044	Paul Kramer	FULL	ANY	wikidata
wd:Q91044	Kramer	VARIANT	ANY	wikidata
wd:Q91044	Matthias Paul Kramer	VARIANT	ANY	wikidata
wd:Q91048033	M.L.Julius	STANDARD	BOT	wikidata
wd:Q91048033	Matthew L. Julius	FULL	ANY	wikidata
wd:Q91048033	M.L. Julius	VARIANT	ANY	wikidata
wd:Q91048033	Matthew Julius	VARIANT	ANY	wikidata
wd:Q91048033	Matthew Lee Julius	VARIANT	ANY	wikidata
wd:Q91050454	Germán Augusto Murrieta Morey	FULL	ANY	wikidata
wd:Q91063	W.Frey	STANDARD	BOT	wikidata
wd:Q91063	Wolfgang Frey	FULL	ANY	wikidata
wd:Q91063	W.Frey	VARIANT	ANY	wikidata
wd:Q91064	Dammer	STANDARD	BOT	wikidata
wd:Q91064	Carl Lebrecht Udo Dammer	FULL	ANY	wikidata
wd:Q91064	C. L. U. Dammer	VARIANT	ANY	wikidata
wd:Q91064	Dammer	VARIANT	ANY	wikidata
wd:Q91064	Karl Lebrecht Udo Dammer	VARIANT	ANY	wikidata
wd:Q91064	U. Dammer	VARIANT	ANY	wikidata
wd:Q91064	Udo Dammer	VARIANT	ANY	wikidata
wd:Q91106028	Isabele Côrte	FULL	ANY	wikidata
wd:Q91106028	Isabele Da Côrte	VARIANT	ANY	wikidata
wd:Q91112156	Long Yu	FULL	ANY	wikidata
wd:Q91125	Suess.	STANDARD	BOT	wikidata
wd:Q91125	Karl Suessenguth	FULL	ANY	wikidata
wd:Q91125	K. Suessenguth	VARIANT	ANY	wikidata
wd:Q91125	Karl Süssenguth	VARIANT	ANY	ipni
wd:Q91125	Suess.	VARIANT	ANY	wikidata
wd:Q91125	Suessenguth	VARIANT	ANY	wikidata
wd:Q91125	Süssenguth	VARIANT	ANY	wikidata
wd:Q91133935	Martorell	STANDARD	BOT	wikidata
wd:Q91133935	Carlos Martorell	FULL	ANY	wikidata
wd:Q91137352	Byung-Jin Lim	FULL	ANY	wikidata
wd:Q91138200	Heejin Moon	FULL	ANY	wikidata
wd:Q91138200	Hee Jin Moon	VARIANT	ANY	wikidata
wd:Q91143387	Lai	CITATION	ZOO	wikidata
wd:Q91143387	Hong-Thih Lai	FULL	ANY	wikidata
